dataset	model	stratification	population_id	population_name	population	f1_mean	f1_sd	precision_sd	recall_sd	balanced_accuracy_ovr_sd	n_runs
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	5	CLP	CLP	0.10520349153044749	0.10097444056843347	0.44721359549995793	0.05742884427068038	0.028714422135340204	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	6	CMP	CMP	0.7617883264906494	0.07117935006887113	0.0023994523231313227	0.09251464087772732	0.046255732809425854	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	7	Classical Monocytes	Classical Monocytes	0.9851349270503135	0.0018415549543454484	5.1984184537310834e-6	0.0035712062745608323	0.0017856153506731606	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	8	Eosinophils	Eosinophils	0.9896460214965288	0.0032240023310210137	5.953058466079673e-5	0.006345442963985402	0.00317104273942822	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	drop-train	9	GMP	GMP	0.9248364667859641	0.024179004271809943	0.0030524852909658653	0.041734562918628024	0.02087068879881262	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.9657580719917852	0.023349098874323484	0.00750586016310925	0.03894297997083945	0.019492132299093797	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	10	HSC	HSC	0.1413793103448276	0.21958235137838578	0.5477225575051661	0.14504754485877897	0.07252377242938947	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.9843939817153814	0.01979297935936437	0.001407637192705121	0.037448898880665694	0.01874666453609971	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.996298967245176	0.0025340155439527493	2.434824704427644e-4	0.0049998475770946516	0.0025043653835537475	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9888865658618838	0.011069929473321199	0.01089297865076154	0.014757778021615065	0.0074886468465159076	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	14	Intermediate Monocytes	Intermediate Monocytes	0.9857699531381532	0.0045189183567806825	0.0016860292596871597	0.007876892854214406	0.004023463525784632	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	15	MEP	MEP	0.9853981620396468	0.011060503177386024	6.926107007491176e-4	0.021142650897247033	0.010572679917699937	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	16	MPP	MPP	0.9356786461666617	0.018423580940220365	0.016179495124542063	0.04080893578772652	0.020391482647733623	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	17	Macrophages	Macrophages	0.969839231408207	0.016899332005367765	0.004073700842740993	0.03104940465274445	0.015529554628849255	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	18	NK cells	NK cells	0.9751739002619417	0.027287840015881158	5.520062370089178e-4	0.051066892862744115	0.02553504003196362	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	19	NKT cells	NKT cells	0.9960522767883851	0.0037148184579962103	0.00011831421916958675	0.007333920654867371	0.003667121414458497	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	2	Basophils	Basophils	0.985865059074704	0.01270319792874658	0.005805400074679722	0.021762304492326662	0.010892260506769249	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9908517061119128	0.008950183733845747	7.40917879423811e-4	0.017615778595635855	0.008807095789052772	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	21	Plasma Cells	Plasma Cells	0.9326252919574017	0.06079842017752926	0.0010400201691896755	0.10625675085147407	0.053127260011857046	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	22	gd T cells	gd T cells	0.9421441832649826	0.039691940623793706	0	0.0683519462224124	0.03417597311120623	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	23	mDCs	mDCs	0.9731514106579603	0.00866849204085365	0.0032021338740414553	0.015936292037272166	0.0079686657628811	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	24	pDCs	pDCs	0.9988114676109202	0.0018686960425463735	8.373644249812545e-5	0.003694827591554119	0.001848092817896062	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	3	CD4 T cells	CD4 T cells	0.9913960485733395	0.004068617487140359	3.26145951937372e-4	0.008182619520490894	0.004090269795368121	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	4	CD8 T cells	CD8 T cells	0.9985859069186915	0.002186897665997505	2.2294815355725707e-4	0.0043474758847216995	0.002173713110934557	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	5	CLP	CLP	0.544719597091797	0.12241679202827789	0.016441638594845313	0.11679410376418974	0.058394575387480406	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	6	CMP	CMP	0.9556460149588931	0.026344035445339024	8.037555828535662e-4	0.04797507936614166	0.023987891523278612	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	7	Classical Monocytes	Classical Monocytes	0.9938312972517089	0.004808788250991568	1.0184507575599589e-4	0.009508854675286348	0.004747389412255148	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	8	Eosinophils	Eosinophils	0.9921608152340168	0.004961027859744693	0.0010394590232478396	0.009583205858319593	0.004802901230172738	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cydefine[3f57bdcdec41]	unfiltered	9	GMP	GMP	0.9752046209090641	0.0319644932651189	8.689930197610993e-4	0.05912635605624549	0.02956114633849048	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.17932358799865047	0.02387364568334081	0.0017544246326291492	0.014335235240993003	0.007167346818302991	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	10	HSC	HSC	0.31391669604942435	0.26647599686458373	0.3734653103967551	0.20731658264344568	0.10367512418329344	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.917219870294179	0.012731842758223243	8.186071876167953e-4	0.02282542495320975	0.01136371524515337	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.9980003680007812	1.4826768609850545e-4	2.011157751256526e-4	1.7497447928511411e-4	1.0535325570781474e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	13	IgM- IgD- B-cells	IgM- IgD- B-cells	0.9752518145198106	0.002266286782129482	0.006481931537963751	0.0022546071059988903	9.638855023375057e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	14	Intermediate Monocytes	Intermediate Monocytes	0.9682198580426579	0.005021693035334864	0.0045129074466234214	0.006755002923364834	0.0036731044816478964	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	15	MEP	MEP	0.9853287563752465	0.004712633773264873	0.009162445270917544	0.00119740366403374	6.04805099149858e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	16	MPP	MPP	0.6030886834009858	0.038152124573657575	0.005454342292829896	0.04044663198959961	0.020221213884225975	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	17	Macrophages	Macrophages	0.8833118724999791	0.0072348780466024555	0.011733408137202904	0.004139665242961164	0.00208529409085064	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	18	NK cells	NK cells	0.9526616277918197	0.005333766046882256	0.0012015145221930962	0.009558454174342425	0.004779845875493944	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	19	NKT cells	NKT cells	0.9883846170560763	0.0026149221604822447	0.005422368545377448	9.528812768175708e-4	4.68535363529971e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	2	Basophils	Basophils	0.9537163453612368	0.009413746750032799	0.012989610519695478	0.008504337743415191	0.004279805946069138	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	20	Non-Classical Monocytes	Non-Classical Monocytes	0.9737114200038971	0.02868568964153223	0.004039422941624115	0.055822204102613175	0.02788832392222986	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	21	Plasma Cells	Plasma Cells	0.9913912954436387	0.0057823237597127925	4.2105525867768944e-4	0.011736457015769364	0.0058674838253273175	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	22	gd T cells	gd T cells	0.7943857032238186	0.09450210149788635	0.005163216371586548	0.1297342228893276	0.06486538121777595	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	23	mDCs	mDCs	0.9094308379929057	0.014307451448059443	0.017571878290326793	0.040170966017834805	0.020066646284071232	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	24	pDCs	pDCs	0.9872750158152348	0.001322702026200755	2.180532480143911e-4	0.002610934547028634	0.001304389151271337	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	3	CD4 T cells	CD4 T cells	0.9789894175771277	0.003319613897087795	0.005063306213855351	0.002569686943882271	0.0012969887873035418	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	4	CD8 T cells	CD8 T cells	0.9943631780668125	2.642378637328448e-4	5.00979927479032e-4	6.245325215215053e-4	3.085926456221845e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	5	CLP	CLP	0.35440851988189864	0.0602001980261378	0.04022186139221767	0.09463064837928362	0.04727361774364054	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	6	CMP	CMP	0.9675992520589074	0.019881318119784525	0.0026762097602086167	0.039967181619253625	0.019979473317393363	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	7	Classical Monocytes	Classical Monocytes	0.9848711627845166	0.0014094572063821497	0.004538554497292474	0.001992919319374033	4.957782330093744e-4	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	8	Eosinophils	Eosinophils	0.9496003112507804	0.01057370279620182	1.8424562727520328e-5	0.019126578537112363	0.00956269701292798	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-both	9	GMP	GMP	0.976917026600734	0.008356222042185788	0.0019046797237935304	0.016874370050376782	0.008430761210630662	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-train	1	B-cell Frac A-C (pro-B cells)	B-cell Frac A-C (pro-B cells)	0.013485359727386409	0.017281439907988402	0.42128292153591346	0.00881133918165016	0.004409632211471117	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-train	10	HSC	HSC	0.15444015444015444	0.19888855016508925	0.459518252949095	0.14264801072513972	0.0713368088858508	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-train	11	IgD- IgMpos B cells	IgD- IgMpos B cells	0.8977689229699717	0.021862844325954648	0.00160122165530436	0.03739487225082108	0.018619295666223497	5
dataset_name-Samusik_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	cygate	drop-train	12	IgDpos IgMpos B cells	IgDpos IgMpos B cells	0.9963937798199882	4.4107375767704545e-4	5.167535071314386e-4	7.597978669450603e-4	3.9027202068249423e-4	5
